score,values,id,text,label,prediction_proba,prediction_binary,prediction_label,is_correct
-2.6,"[-3.0, -3.0, -3.0, -3.0, -1.0]",7de015817ded050e05434137a8c82729.1,plese tell me your went serous about that question .,0,0.13290712237358093,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, -1.0, 1.0]",4fc45716873be0fce13827c76503f627.2,But if you can afford it Fresh Step is the best .,0,0.28224921226501465,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 1.0, 1.0]",9ca59eabb5baf318a387275793361f4c.506,What kind of quality woman would do this with a married man .,0,0.3752155303955078,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",0c5c823f6cf89e45fbffdc16a482c1f9.0,he he he ... well ... whatever .,0,0.11093048006296158,0,Informal,True
-1.2,"[-3.0, -3.0, 0.0, 0.0, 0.0]",502a48b9409f764a9b12238ded77d365.72,"Cry For Help , Rick Astley 71 .",0,0.3040696680545807,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, 0.0, 0.0]",f76e7a51b4a0cd298c2b1ed63801f834.1,then maybe she just does not want to .,0,0.2881355881690979,0,Informal,True
-1.6,"[-3.0, -2.0, -2.0, -2.0, 1.0]",bdfc9860521257e701e674a0348be002.0,i like most of the bands you like .,0,0.24496814608573914,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, 0.0, 0.0]",652cf4704912bbfd7c85ce65bc73dc94.2,It 's 5:22 AM here in SC .,0,0.30315351486206055,0,Informal,True
-0.8,"[-3.0, -1.0, -1.0, 0.0, 1.0]",f993185e34f744fe6aa6709c0cfa5cc7.0,bird seeds a mixture of nuts and varius sunflower seeds and other plant seeds,0,0.2925548851490021,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",bbcbb576e82ba71e7267d302ce5fce9e.0,"try EB games , they have tons of used games",0,0.17623887956142426,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",94512430a9f3f7990bfdeeaebc62a08d.6,"When she finishes that , give her more .",0,0.32426396012306213,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -1.0, -1.0]",aae799724c9a4b93f3ee2f09d1b21aa7.4,"If you do n't mind the bang , do n't worry about it .",0,0.16963136196136475,0,Informal,True
-1.6,"[-2.0, -2.0, -2.0, -2.0, 0.0]",84095e8651cafee862ab760eaf5646df.3,111 is simple and 228 is simple .,0,0.17622298002243042,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -2.0, -2.0]",d28f44fd555ae941ff9b11eb1b7498ae.0,Read this or check out the website ... up to you ... A .,0,0.13212467730045319,0,Informal,True
-1.4,"[-3.0, -3.0, -2.0, 0.0, 1.0]",44f524e94bda08680fd823f1f46c0ead.1,You sound like you ' re in 8th grade,0,0.23412205278873444,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -1.0, -1.0]",98f6d1226c959591d7eae91791b4292c.1,Most men are insecure any way .,0,0.16787925362586975,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",f7bdb34d6372384b9fcb5877e74ca645.2,That 's how corporate America works !,0,0.2974615693092346,0,Informal,True
-1.4,"[-3.0, -3.0, -2.0, 0.0, 1.0]",7193cab7c36c73e55ac8d0f67aaeebe8.1,"If you do n't believe this story 's true , Ask the blind man .",0,0.25045570731163025,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -2.0, -2.0]",0e400baa9451324a1eb8a5ce7b83d16c.0,"Hispanics do n't die , they MULTIPLY .",0,0.11410494148731232,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",da5f21033ecc6f55dce7bcdae17b2f38.11,I think that would be a good look !,0,0.31040331721305847,0,Informal,True
-1.6,"[-2.0, -2.0, -2.0, -1.0, -1.0]",f0e02e56ba7f0d297e6707e41d849a5c.1,"I mean , what happened after 18 hours ?",0,0.2053724080324173,0,Informal,True
-2.0,"[-3.0, -3.0, -3.0, -2.0, 1.0]",c45854d25b042e95199a10a1bbc1a2d6.4,"Man , the questions people ask !",0,0.16687507927417755,0,Informal,True
-1.6,"[-3.0, -3.0, -2.0, -1.0, 1.0]",875bf5555eb55a69e65eba76fe498fad.0,When 2 kids `` love each '' other ... like in elm .,0,0.22013260424137115,0,Informal,True
-1.0,"[-3.0, -2.0, -1.0, 0.0, 1.0]",7ef6a3080de2dff2fdbcc495e4ba85eb.28,My wish is to sleep with your wife . '',0,0.3739672303199768,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",3a8d4d1b88e726ce77086a2b186824c5.3,I spam ppl who send them !,0,0.10443317145109177,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",f4468963bf3aae3cfa3211b1df782bd2.0,at your weight you would be in the heavey weights .,0,0.12716414034366608,0,Informal,True
-1.2,"[-2.0, -2.0, -1.0, -1.0, 0.0]",cac0ad4e7d50904cdb236ed977f14e82.0,of course ill do whatever you want,0,0.2108689248561859,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",fb6326fe069ad8e8389d367b6d7678e8.0,Just do the eaten amount divided by the whale 's weight .,0,0.3966483771800995,0,Informal,True
-2.4,"[-3.0, -3.0, -2.0, -2.0, -2.0]",f788ff1f51ee0bac39432958172f1699.0,its not the size its what you do with it that counts !,0,0.14427077770233154,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",5ef1b2098322ba169938efba63136b77.0,"Special Edition , definitely , for sure , one of a kind ! !",0,0.15053044259548187,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",3822f5a25a493c8e3afcc83414694ba6.1,try it out sometime,0,0.24550148844718933,0,Informal,True
-1.0,"[-2.0, -1.0, -1.0, -1.0, 0.0]",f61f5fef1bd375f739214f6ad93ac4b2.0,go to a state where you can take them both,0,0.34924349188804626,0,Informal,True
-2.2,"[-3.0, -3.0, -3.0, -2.0, 0.0]",8880f82edd66918778e396d02fb701c1.0,the best is to go by what the manufacturer use ...,0,0.1500357687473297,0,Informal,True
-1.8,"[-3.0, -3.0, -2.0, -2.0, 1.0]",96307a172482780d893c130697b54efe.0,sounds like diabetes to me sweety ! !,0,0.1500084549188614,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",4e33b0e45c154d561343c51f253cfe04.3,YOU HAVE TO KNOW HOW TO BE A COMPLETE PLAYER .,0,0.30874454975128174,0,Informal,True
-2.4,"[-3.0, -3.0, -2.0, -2.0, -2.0]",93ff33bb20b6a8a25cb5fa2495697c3f.0,yes makedamnsure is my favorite song by taking back sunday,0,0.12242645025253296,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",df50327097d6c6a2cb5a7d153057759b.0,i ' d sic the cat on them first and then call the cops,0,0.1306927353143692,0,Informal,True
-0.8,"[-2.0, -1.0, -1.0, -1.0, 1.0]",2c4542258f8d1442b273a19c49935272.1,"I have n't spent one cent there since September 25 , 2006 .",0,0.3688378632068634,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, 0.0, 0.0]",6e91c08cd29e3d66989af2fd1a9997fa.5,I bought it for just under $ 4000 .,0,0.28933000564575195,0,Informal,True
-2.2,"[-3.0, -3.0, -3.0, -1.0, -1.0]",5b151a4c8387778da22b65f8466977f4.0,"Yeah , it has happened .",0,0.18210682272911072,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",5ab1796b5968770bc021c08cbff04fbb.2,That 's no better than a freaking dog ! !,0,0.11748122423887253,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",98952710b46fb54a5bb55285be96282a.1,what part is it ? ?,0,0.13782687485218048,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",d2799bcda75221710e5a068a5c4332db.130,"Uhh , forget the chicken sandwhich then . ''",0,0.15377190709114075,0,Informal,True
-2.0,"[-3.0, -3.0, -3.0, -1.0, 0.0]",d1885f152b4d1ead871d93999f8a2415.1,"Give us a break , now will you ?",0,0.23520983755588531,0,Informal,True
-1.4,"[-2.0, -2.0, -1.0, -1.0, -1.0]",0e2a90107dcb4c09a379df267d9b53be.0,"Go buy a weight scale , see how much you lost .",0,0.2864490747451782,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -1.0, -1.0]",beb5e30c53c7bfa9625270e18c994dc7.0,i suppose its iit and also pec ( PUNJAB ENGG COLL ) .,0,0.22052443027496338,0,Informal,True
-1.4,"[-2.0, -2.0, -2.0, -1.0, 0.0]",3575de25de6aaeec676513749b654405.1,I have n't met you ... ... .,0,0.2760537564754486,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",65003d29f091c517125fd61e0a3da063.0,ddddddddddduuuuuuuuuuuuuuuuhhhhhhhhhhhhh the surve sandwiches on airplanes,0,0.06856023520231247,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -2.0, 0.0]",3b01190119490c7b570f0bf8ad919499.106,Are you really bad ?,0,0.16104468703269958,0,Informal,True
-2.0,"[-3.0, -3.0, -3.0, -2.0, 1.0]",ed51b62ef24ad6bdd9ff5c6989159999.0,that 's a nice name xx,0,0.17820551991462708,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -3.0, -1.0]",17d007fab043853f2ce297869a72f88d.0,Is n't Natalie your name ?,0,0.1497499644756317,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",f6ffe1b5d640d4a7284657b08a855509.301,It ' ll all be over soon .,0,0.23621702194213867,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",58bd7f9fc0ba1c85a929e5da6dbb1ddb.0,I do n't think I have one .,0,0.21863146126270294,0,Informal,True
-2.2,"[-3.0, -3.0, -3.0, -2.0, 0.0]",36f9991a8290a5a7ff8e8c97150d61ec.2,Is n't that special ?,0,0.14250163733959198,0,Informal,True
-1.2,"[-3.0, -2.0, -2.0, 0.0, 1.0]",292ac0b79703af05c7f745375ed2f6ca.0,Yes he is and his followers too .,0,0.30734920501708984,0,Informal,True
-0.8,"[-2.0, -1.0, -1.0, -1.0, 1.0]",f5809c5f744c67bd36503eda7f5b7b14.28,That 's his job .,0,0.3503519892692566,0,Informal,True
-1.6,"[-3.0, -3.0, -2.0, -1.0, 1.0]",9ca59eabb5baf318a387275793361f4c.358,He figured since we had problems before that this did n't matter .,0,0.23484690487384796,0,Informal,True
-1.6,"[-3.0, -2.0, -2.0, -2.0, 1.0]",b927cab77637fcd0f8170f558d04dc2c.0,I babysit a boiler .,0,0.20599211752414703,0,Informal,True
-1.8,"[-2.0, -2.0, -2.0, -2.0, -1.0]",f33884eafa44a584b1136f2d9afa9d32.5,"Sounds strange , but it helped me !",0,0.2351870834827423,0,Informal,True
-2.4,"[-3.0, -3.0, -2.0, -2.0, -2.0]",20d8205be0effb319164515eab9e2514.1,"Best car ever made , so I ' d say it could beat an enzo .",0,0.15661615133285522,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",ef23c1873bdfbe1c2abbae2650696294.1,But working on a hangover sucks .,0,0.1446067839860916,0,Informal,True
-1.6,"[-3.0, -2.0, -1.0, -1.0, -1.0]",17f18149d7e017e022d90fccc98c0566.8,it 's not the end of the world ... it 's hard at times .,0,0.20084547996520996,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",cd717a6e7ea2815e74a324bd2dd4dce9.2,do you mean stomach gas or gasoline ?,0,0.2471817582845688,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",531f364e7259c5bf8f1fede2b995b0fb.3,some that is always there for you when ever you need her ...,0,0.16424591839313507,0,Informal,True
-1.2,"[-3.0, -3.0, -1.0, 0.0, 1.0]",fb4a97e160fbb980c4b4580f9d3350a2.0,"No , I have to disagree w/you .",0,0.3011375665664673,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",3f647190d240e243aadfcf75f46b7cf9.0,"No , there was n't .",0,0.2058652937412262,0,Informal,True
-1.0,"[-2.0, -2.0, -2.0, 0.0, 1.0]",0eb548f33492d50148719747ed759958.0,"4:1 tonic to gin , with a lime .",0,0.35421502590179443,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 1.0, 1.0]",75115f6f8b3e7e99340ec0963ce4be7b.7,These are people who will soon be arrested for `` national security '' reasons .,0,0.41630005836486816,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, -1.0, 1.0]",3a8f125b3629d9fde776f792c146595d.1,Does n't it take the fun out of it for you ?,0,0.24880433082580566,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -2.0, 0.0]",eef5d4d9d2214e563c75e6ae6bb09e26.0,get a longer snake,0,0.16485953330993652,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",00c74763f7590b0ae409b1181a737e19.0,Tell your crush that you already agreed to go with a friend .,0,0.36940860748291016,0,Informal,True
-1.2,"[-3.0, -3.0, -1.0, 0.0, 1.0]",8a7117ee86281a2924d7c6888c93064b.16,And no clue how much more it could cost .,0,0.23232732713222504,0,Informal,True
-2.2,"[-3.0, -3.0, -3.0, -3.0, 1.0]",f6ffe1b5d640d4a7284657b08a855509.550,"The job , the family , the fucking big television .",0,0.14467361569404602,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",6d047e89504f93ad4ba023da1a26e384.2,have no contacts ... check questions ... that require attention ... first ...,0,0.1729930341243744,0,Informal,True
-1.0,"[-3.0, -2.0, -2.0, 1.0, 1.0]",47d3da006795b5260a13dfca6fade6a8.1,"Until , that is , they become a hazard to others .",0,0.24753762781620026,0,Informal,True
-1.0,"[-3.0, -2.0, -1.0, 0.0, 1.0]",a41c2ef7c8be3e82c0e52c036f47b7bd.10,They were animals I tell you !,0,0.27069011330604553,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, -1.0, 1.0]",fedf7a5ff57937b17ddb4be9727fb080.2,I have a dark blonde/strawberry blonde/light brown natural hair color .,0,0.26439109444618225,0,Informal,True
-1.0,"[-3.0, -2.0, -2.0, 1.0, 1.0]",cc879a1828058f10a3b1d0e63d9b08a2.0,"To make the room look taller use ceiling white , it does great job .",0,0.3317889869213104,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",81e8f1ee1436a0f9dd7344455f07a8b7.2,i am but i have mates who do n't take muckers and still love trance,0,0.10661035776138306,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",cc65d4040f913870888c2ac4d1e2962e.6,I really do n't know clouds at all .,0,0.24324490129947662,0,Informal,True
-1.0,"[-2.0, -2.0, -2.0, -1.0, 2.0]",4daec8377f14daed56599fddb1692297.2,Let scouts see you .,0,0.28612929582595825,0,Informal,True
-1.2,"[-3.0, -1.0, -1.0, -1.0, 0.0]",35f253ad27a112df59841dc92d76cb0a.4,"Mostly , just enjoy the site , ask and answer questions .",0,0.34375637769699097,0,Informal,True
-0.6,"[-3.0, -1.0, 0.0, 0.0, 1.0]",4ec94f4228a16065e513043099845873.5,"Now do the same thing at the point ( -3,0 ) .",0,0.43605294823646545,1,Formal,False
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",6b0ca098bdeb403a8b9a81ace8f9c5be.2,The trees are running you about $ 125 a peice .,0,0.2025163471698761,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",0aaae3283633bff40cea7f587e7a6113.0,u will get addicted,0,0.04982462152838707,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -3.0, -1.0]",00d162ecfbec4678b443e656d7de7862.0,crumbs from lunch ?,0,0.18336418271064758,0,Informal,True
-2.0,"[-3.0, -3.0, -3.0, -1.0, 0.0]",b96f11a61473e935099b8adbb4998c09.0,well it depends on that girl .,0,0.16447871923446655,0,Informal,True
-0.8,"[-3.0, -1.0, -1.0, 0.0, 1.0]",18af162a953fb4214c75a0db0a81c7fd.10,even though we all know who he is .,0,0.2460976392030716,0,Informal,True
-1.4,"[-2.0, -2.0, -1.0, -1.0, -1.0]",9fde31ce89891a4f42b3c64f840339f1.0,"For one , you have way too many fish for a 10-gallon tank .",0,0.2386571317911148,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",28329cc99a1912bfe1279ec852a25ed1.0,I am pro - life and could never understand why someone would abort a baby .,0,0.19967323541641235,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",e344a83e2ae6047999bcdf6cc80206a7.0,yes - I heard they can do it in the Philippines,0,0.20670898258686066,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -3.0, -1.0]",41bd5b943dd345777375c610a7410311.1,that kind of thing,0,0.10231766849756241,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",4101d0da81d2e0f9e8577d9f542c87d7.0,only if she likes you too if not do n't waist your time,0,0.06863605976104736,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",d57e51c0df12549fe3bb71361104cf00.0,"yup , welcome ... : p",0,0.11775896698236465,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",99f331164551b6249415c97cb32163d8.2,Chilies is just gross .,0,0.12233247607946396,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",99e89e666b5b0a63873646e45143195c.1,"Dem 's already said , it 's off the table .",0,0.18147584795951843,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",d1351d77501583136ff375aee21f6d06.0,"Sorry , dude .",0,0.13674721121788025,0,Informal,True
-0.8,"[-2.0, -2.0, -2.0, 1.0, 1.0]",1dc56035f05f15d9a8803f250a085fa3.0,Definitely Rush - both physically and mentally .,0,0.24649526178836823,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",8fe7910dba625559a2e96f663a1ffca1.9,Good luck in your pregnancy .,0,0.4153924286365509,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",834c0477118e41a725d3bbd2490864b1.0,DEFINITELY in heat !,0,0.1038345918059349,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, 0.0, 0.0]",60337407fb33ec6a09ae96725c81c642.0,I had the same problem .,0,0.337194561958313,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",6d38cd91fdc15681fa99690a5af30c57.10,"Try this : Go to a mirror , and face it .",0,0.2959035336971283,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",29967437fde9a6a01ff199fb16c793c9.0,Where R U from .,0,0.1034073755145073,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -2.0, 0.0]",900e0199a75923a35f31272b7406f4c1.1,"such as kenmore , sears , and bob ( snicker )",0,0.1364401876926422,0,Informal,True
-2.2,"[-3.0, -2.0, -2.0, -2.0, -2.0]",2d4cf237240e777b7d3b462826f7bdb5.0,"Well , she 's got a song out ... Starts are blind ...",0,0.15184275805950165,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, 0.0, 1.0]",f75838144522ba00407e4049663dbd2f.0,Of course it is .,0,0.30389705300331116,0,Informal,True
-1.8,"[-3.0, -3.0, -3.0, 0.0, 0.0]",0fa06f31a74b904dabb2688e1e65aedb.0,"Metallica , WASP , Dio , Iron Maiden , Judas Priest",0,0.19497261941432953,0,Informal,True
-1.4,"[-3.0, -3.0, -1.0, -1.0, 1.0]",f43d2e23a00877216c72f3e67f883213.1,"Hotels , cafes all have them now .",0,0.25176307559013367,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",a3333600e341e93906e829c7b632257d.2,It will look like you ' re trying to give twice as many gifts .,0,0.20289425551891327,0,Informal,True
-1.0,"[-3.0, -2.0, -1.0, 0.0, 1.0]",2c3f22e18e4713f6568ad90c3f4c013b.0,"yes , it sounds like a completely dead battery .",0,0.2995845079421997,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",246058cbcd477367bab30650b7f2a5bb.2,"cost around $ 1,000 , yup 1 thousand",0,0.09229158610105515,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",86ef773debce5ab7703bc6efbe7980fc.0,a guy m 'm chatting 2 at the mo + katie price,0,0.02824351377785206,0,Informal,True
-1.6,"[-2.0, -2.0, -2.0, -1.0, -1.0]",1a8340088e41a6df2b13558fa93bbfd1.4,Do what you want to do !,0,0.2616088092327118,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -3.0, -1.0]",30b5c178f19cf0ed48139254ba3efa5e.0,well go to google and then look for ares i have it its awsome ! !,0,0.12061691284179688,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -2.0, -2.0]",9b7253af1ff643aaa3dcdccf96e24b68.2,I do n't .,0,0.12816734611988068,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -3.0, -1.0]",d7dc270a459b8e6f989f59da19f2147b.1,politics screw everyone ! ! !,0,0.12194330245256424,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -3.0, -1.0]",1d10e7ce6a8b70e09217cd45371b985b.0,Got to a really nice restaurant,0,0.12426876276731491,0,Informal,True
-1.8,"[-3.0, -3.0, -2.0, -2.0, 1.0]",aae096a768f312e9f497ea85ca3bba84.0,I do n't really think its going to work .,0,0.18201927840709686,0,Informal,True
-0.8,"[-2.0, -1.0, -1.0, 0.0, 0.0]",8bf0ae67174ba46d8cbdb2152c170579.0,Use Numsit - a teething pain reliever for babies .,0,0.31313076615333557,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",7aa2da45b5700662a3572765766b14e2.0,it depends on what you consider sexy,0,0.12904484570026398,0,Informal,True
-0.6,"[-3.0, -2.0, 0.0, 1.0, 1.0]",82639ae0f97cf4aef7203fca33f7d4b0.0,I personally would n't have doubts .,0,0.36648425459861755,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -2.0, 0.0]",6277007966c165a37ad21dcdd0b8725f.27,you have to go with the Trolley -- B ... .,0,0.18079490959644318,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",8d973f701f589844aefd3128e58fdfa6.0,oh tampons all the way after using them I would never go back .,0,0.13879109919071198,0,Informal,True
-1.8,"[-3.0, -3.0, -2.0, -1.0, 0.0]",c2dd1007d9a0cafea5fea27452758442.3,ahhh was it embarresing .,0,0.11411813646554947,0,Informal,True
-1.8,"[-3.0, -3.0, -2.0, -1.0, 0.0]",7af5f0b102a86f4ff2cd60acf16b3d59.2,I WILL PRAY FOR HER,0,0.17802400887012482,0,Informal,True
-2.4,"[-3.0, -3.0, -2.0, -2.0, -2.0]",a92919775be6c87a41f09bffd8ebdd47.0,sure i m me and i will tell you .,0,0.14154711365699768,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 0.0, 2.0]",0854df7395173d13848cfa2cc62a25d9.0,"No you are praying to God , he is listening all the time .",0,0.25453415513038635,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",3aa506cdd9110296ccb822180e2fd3b7.0,Three ... That is so hard ... 1 .,0,0.13035418093204498,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",6da25572a798399fa0553c956dd7d5aa.0,them lions in africa.lol,0,0.031922776252031326,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",cfa9a75623de219c337e7734e4b83a45.0,The fact that the earths population is dooooooooomed !,0,0.11511284112930298,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -2.0, 0.0]",6a33d4155015578ab7ebd039b8b8048a.0,he ' d pray to his father and the bikini would miraculously disappear,0,0.15947465598583221,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",af351765fb8d48c41dbf0ba9fecbbe87.4,( 2nd Time is Always the best ! ),0,0.18407249450683594,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",ebd79b0dea1d5bbeb4827abfa64bae60.0,Ha ha ha that is so true ! ! ! !,0,0.12097176909446716,0,Informal,True
-0.6,"[-3.0, -1.0, 0.0, 0.0, 1.0]",5e470eddb1ee709f526640d173fbdb4b.12,They usually carry meds for the cats that come in .,0,0.35088860988616943,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",577a57a8cdc84cf4d002064ba2ccfb03.1,actually i agree to an extent xx,0,0.035483408719301224,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",4042f49ca26078bb2e6006dbd6588092.0,they eat leaves seeweed it depends on the turtle some eat other fish : ),0,0.12310212850570679,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",82a5af10b25c5af381843f309aa4a0b2.107,U r just trying 2 make me jealous .,0,0.13945934176445007,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, -1.0, 1.0]",2288aabf830858bac8e4c1a4e9dd34ba.1,Maybe they were really big then so they had to .,0,0.2562629282474518,0,Informal,True
-1.4,"[-3.0, -2.0, -2.0, -1.0, 1.0]",edd9248c738fbda10ea343d38fe7252c.0,Ask your parents !,0,0.2506968379020691,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -2.0, -2.0]",24937ea9825ca2206da157cb2593bd8a.0,not a gud idea ... its offending,0,0.1263376921415329,0,Informal,True
-1.2,"[-2.0, -2.0, -1.0, -1.0, 0.0]",c2c4d0a6d266997aa3e99324f4b75871.0,depends ... but i put a star on a question that i like ...,0,0.23315837979316711,0,Informal,True
-1.4,"[-3.0, -2.0, -1.0, -1.0, 0.0]",3a1daeb3991e78a6d76b3574fb02be1f.0,you have a computer and you have the internet .,0,0.20562991499900818,0,Informal,True
-1.0,"[-3.0, -2.0, -2.0, 1.0, 1.0]",e87ad6b11f068015301b4ef967adb3d0.4,There was no match amongst them !,0,0.2960697114467621,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -3.0, -1.0]",14aed401b6dcdeea323f088b9eeceaa3.1,Does he come home to u for his vacations ?,0,0.12173418700695038,0,Informal,True
